Date,Open,High,Low,Close,Adj Close,Volume
2014-09-08,63.880001,64.680000,63.169998,63.849998,42.358631,3431210
2014-09-09,64.000000,64.290001,62.830002,63.119999,41.874344,4977060
2014-09-10,62.930000,64.000000,62.230000,63.299999,41.993755,3992100
2014-09-11,63.020000,63.900002,61.599998,62.169998,41.244106,4129710
2014-09-12,62.549999,62.970001,61.009998,61.950001,41.098160,4495940
2014-09-15,61.950001,62.450001,60.040001,61.169998,40.580700,5422760
2014-09-16,61.299999,62.139999,60.840000,61.900002,41.064987,6442290
2014-09-17,61.849998,61.849998,59.520000,60.000000,39.804512,16946090
2014-09-18,60.209999,61.759998,59.599998,61.000000,40.467922,8752780
2014-09-19,61.000000,61.889999,59.580002,59.580002,39.525879,32787260
2014-09-22,59.639999,61.470001,59.619999,60.299999,40.003532,31084300
2014-09-23,61.189999,61.189999,59.860001,60.099998,39.870850,8082790
2014-09-24,60.160000,60.849998,59.950001,60.000000,39.804512,4680140
2014-09-25,60.520000,60.520000,59.759998,59.860001,39.711639,5166230
2014-09-26,58.950001,60.099998,57.610001,59.980000,39.791237,6488990
2014-09-29,59.900002,60.400002,58.049999,58.490002,38.802761,5733580
2014-09-30,58.750000,59.000000,57.750000,58.500000,38.809399,9188360
2014-10-01,58.380001,59.200001,57.980000,58.599998,38.875732,3879690
2014-10-02,58.549999,59.360001,57.570000,58.520000,38.822666,2870820
2014-10-03,58.110001,59.299999,58.110001,59.000000,39.141102,3650500
2014-10-06,59.240002,61.799999,59.180000,61.200001,40.600597,6013850
2014-10-07,61.200001,62.279999,60.099998,60.439999,40.096413,8413770
2014-10-08,59.980000,60.779999,59.250000,59.939999,39.764706,4915630
2014-10-09,60.450001,60.700001,59.500000,59.799999,39.671822,2282010
2014-10-10,59.000000,59.490002,58.000000,58.700001,38.942078,3780830
2014-10-13,58.060001,60.439999,58.060001,60.000000,39.804512,5090223
2014-10-14,60.000000,60.240002,58.830002,59.549999,39.505974,5821850
2014-10-15,59.549999,59.560001,58.759998,59.000000,39.141102,2514868
2014-10-16,59.209999,59.590000,58.680000,58.990002,39.134468,5754840
2014-10-17,59.730000,59.730000,58.230000,58.900002,39.074760,3780240
2014-10-20,58.180000,59.189999,57.220001,57.500000,38.145988,5138470
2014-10-21,57.680000,58.099998,57.160000,57.950001,38.444527,4316730
2014-10-22,58.349998,58.349998,57.750000,58.000000,38.477692,4206040
2014-10-23,57.770000,58.360001,57.200001,58.099998,38.544037,9016190
2014-10-24,57.439999,58.200001,57.439999,58.200001,38.610374,1736510
2014-10-27,58.700001,58.930000,57.799999,58.000000,38.477692,3066630
2014-10-28,58.310001,58.310001,57.709999,58.130001,38.563938,11360300
2014-10-29,58.189999,58.250000,57.509998,58.000000,38.477692,5713220
2014-10-30,57.959999,58.950001,57.250000,57.889999,38.404713,10394350
2014-10-31,58.000000,58.500000,57.299999,58.000000,38.477692,17474250
2014-11-05,57.450001,58.169998,56.610001,58.000000,38.477692,7825120
2014-11-06,58.049999,59.790001,57.930000,58.990002,39.134468,8645750
2014-11-07,60.490002,60.750000,58.070000,59.279999,39.326859,8149050
2014-11-10,58.930000,60.450001,58.930000,60.000000,39.804512,3721510
2014-11-11,59.230000,60.439999,58.619999,59.290001,39.333488,9155660
2014-11-12,60.060001,60.060001,59.009998,59.090000,39.200809,2620590
2014-11-13,59.090000,59.410000,58.250000,58.500000,38.809399,2613520
2014-11-14,58.279999,58.500000,57.340000,57.599998,38.212330,3820960
2014-11-17,57.549999,58.410000,56.790001,57.200001,37.946964,5251770
2014-11-18,57.250000,58.450001,56.820000,57.900002,38.411354,5650130
2014-11-19,58.500000,61.000000,58.200001,60.500000,40.136211,10132710
2014-11-20,60.849998,62.250000,59.860001,62.070000,41.177765,8088190
2014-11-21,62.099998,63.500000,61.630001,63.500000,42.126438,7336260
2014-11-24,63.400002,64.309998,62.380001,62.889999,41.721760,6970600
2014-11-25,62.520000,62.889999,61.150002,61.599998,40.865963,15294121
2014-11-26,61.590000,61.610001,60.000000,60.340000,40.030064,4493270
2014-11-27,60.299999,61.000000,58.869999,59.000000,39.141102,6119830
2014-11-28,58.529999,60.750000,58.000000,59.830002,39.691730,6351510
2014-12-01,59.790001,60.349998,58.660000,60.009998,39.811142,5917430
2014-12-02,59.750000,60.590000,58.150002,59.080002,39.194176,4822918
2014-12-03,59.410000,61.959999,58.910000,60.779999,40.321972,9805130
2014-12-04,60.840000,62.400002,60.110001,62.000000,41.131329,10690110
2014-12-05,60.349998,63.450001,60.349998,62.369999,41.376785,11699120
2014-12-08,62.400002,63.450001,59.200001,60.150002,39.904022,5422240
2014-12-09,59.349998,60.650002,59.349998,60.049999,39.837677,8127740
2014-12-10,62.630001,62.630001,60.090000,61.299999,40.666939,3041480
2014-12-11,61.840000,63.049999,60.000000,60.950001,40.434746,9393150
2014-12-12,60.730000,63.500000,58.700001,61.970001,41.111423,8068850
2014-12-15,61.310001,61.939999,60.200001,61.490002,40.792988,8309660
2014-12-16,61.080002,62.540001,55.900002,60.000000,39.804512,14473130
2014-12-17,60.040001,63.500000,58.580002,61.910000,41.071617,9060600
2014-12-18,61.930000,62.799999,59.220001,61.500000,40.799622,8653468
2014-12-19,61.009998,62.000000,59.150002,62.000000,41.131329,4523370
2014-12-22,61.630001,62.919998,61.110001,62.220001,41.277275,5407330
2014-12-23,62.500000,62.740002,61.549999,61.840000,41.025181,4451851
2014-12-24,61.880001,62.090000,60.650002,61.880001,41.051716,1942550
2014-12-25,61.500000,61.950001,61.049999,61.160000,40.574066,745250
2014-12-26,61.000000,62.000000,60.980000,61.950001,41.098160,3909810
2014-12-29,61.650002,62.750000,60.299999,61.000000,40.467922,13252510
2014-12-30,60.750000,62.439999,59.060001,59.060001,39.180908,6112710
2015-01-05,59.500000,61.099998,59.500000,60.400002,40.069870,2015430
2015-01-06,60.299999,61.990002,60.040001,61.900002,41.064987,2284780
2015-01-08,61.270000,64.699997,61.270000,61.900002,41.064987,4953213
2015-01-09,61.919998,62.049999,60.020000,60.139999,39.897385,1821408
2015-01-12,60.730000,60.990002,59.049999,59.590000,39.532513,2919690
2015-01-13,59.430000,60.139999,58.509998,58.509998,38.816029,4360400
2015-01-14,58.549999,61.799999,58.549999,61.220001,40.613869,5551020
2015-01-15,61.599998,62.650002,61.000000,61.799999,40.998642,5305600
2015-01-16,61.700001,62.730000,61.240002,62.500000,41.463028,2641110
2015-01-19,62.500000,64.250000,62.119999,63.450001,42.093269,7990950
2015-01-20,63.450001,63.849998,61.799999,62.000000,41.131329,4327210
2015-01-21,63.209999,64.970001,62.009998,64.500000,42.789845,12706510
2015-01-22,64.570000,68.000000,64.449997,68.000000,45.111778,8596180
2015-01-23,67.000000,69.750000,66.389999,69.110001,45.848160,8624580
2015-01-26,68.250000,68.430000,66.599998,66.599998,44.183006,2596050
2015-01-27,66.559998,67.839996,66.050003,67.839996,45.005630,2778740
2015-01-28,67.839996,69.449997,67.250000,68.000000,45.111778,6399480
2015-01-29,68.000000,69.750000,67.480003,69.300003,45.974209,5593109
2015-01-30,69.150002,71.000000,68.809998,70.000000,46.438591,7585731
2015-02-02,70.279999,72.889999,68.720001,69.660004,46.213039,5263620
2015-02-03,69.989998,74.709999,69.989998,73.500000,48.760521,8532280
2015-02-04,74.339996,74.739998,72.610001,73.300003,48.627850,2921340
2015-02-05,73.010002,73.599998,71.099998,72.000000,47.765411,3818030
2015-02-06,72.389999,74.800003,72.389999,74.800003,49.622955,4637670
2015-02-09,74.650002,78.000000,74.180000,74.199997,49.224903,6518280
2015-02-10,74.599998,76.019997,71.110001,71.260002,47.274490,6396760
2015-02-11,72.230003,72.980003,70.379997,70.500000,46.770290,8507170
2015-02-12,71.500000,77.489998,68.230003,72.500000,48.097118,27257440
2015-02-13,72.650002,74.250000,72.040001,72.500000,48.097118,5858080
2015-02-16,72.510002,74.980003,71.500000,74.879997,49.676029,3721620
2015-02-17,75.000000,75.989998,73.500000,75.449997,50.054165,3621670
2015-02-18,76.099998,78.400002,75.139999,78.400002,52.011227,8026850
2015-02-19,78.199997,78.209999,75.800003,76.750000,50.916599,4816730
2015-02-20,76.900002,78.150002,75.000000,75.690002,50.213387,4846240
2015-02-24,73.080002,78.389999,72.720001,76.500000,50.750751,12989130
2015-02-25,76.050003,77.349998,75.860001,76.599998,50.817093,3290910
2015-02-26,76.989998,78.930000,76.230003,77.449997,51.380985,6501270
2015-02-27,77.110001,78.150002,75.809998,76.900002,51.016121,4453770
2015-03-02,76.209999,78.040001,76.010002,76.010002,50.425686,4503106
2015-03-03,76.000000,76.949997,73.699997,74.879997,49.676029,6766870
2015-03-04,74.879997,75.389999,69.739998,70.669998,46.883076,11731690
2015-03-05,71.000000,71.339996,69.199997,70.000000,46.438591,9169380
2015-03-06,70.930000,72.300003,68.720001,69.000000,45.775185,9556020
2015-03-10,68.099998,68.959999,64.400002,65.000000,43.121555,16713810
2015-03-11,65.139999,68.339996,65.139999,67.900002,45.045437,16696010
2015-03-12,68.669998,69.400002,66.519997,69.199997,45.907864,16209500
2015-03-13,68.980003,69.980003,65.809998,67.300003,44.647392,7373430
2015-03-16,67.000000,68.250000,66.029999,67.260002,44.620853,5010660
2015-03-17,68.000000,69.500000,66.470001,66.500000,44.116665,6321120
2015-03-18,67.000000,68.160004,66.650002,67.699997,44.912754,3291650
2015-03-19,68.099998,68.540001,66.769997,66.989998,44.441734,3648950
2015-03-20,68.349998,68.349998,65.800003,65.800003,43.652283,4340630
2015-03-23,66.500000,67.750000,64.910004,65.980003,43.771690,11283610
2015-03-24,65.580002,69.250000,65.519997,69.000000,45.775185,9213550
2015-03-25,68.400002,69.480003,68.400002,69.250000,45.941040,4384950
2015-03-26,69.500000,70.320000,68.709999,69.430000,46.060455,6836780
2015-03-27,69.489998,69.800003,66.349998,66.650002,44.216179,6329130
2015-03-30,66.199997,69.190002,66.099998,68.989998,45.768551,7038540
2015-03-31,69.000000,69.000000,67.599998,69.000000,45.775185,5886705
2015-04-01,68.650002,70.599998,68.309998,70.260002,46.611084,7839380
2015-04-02,71.000000,75.489998,70.709999,75.489998,50.080711,14998930
2015-04-03,75.750000,75.750000,73.800003,74.750000,49.589783,4631720
2015-04-06,74.709999,76.500000,74.559998,76.489998,50.744122,4821830
2015-04-07,76.489998,77.760002,76.000000,77.010002,51.089088,5603770
2015-04-08,76.849998,77.309998,74.180000,75.199997,49.888309,8874320
2015-04-09,74.449997,76.000000,71.820000,72.300003,47.964439,10837350
2015-04-10,71.660004,74.360001,71.000000,73.500000,48.760521,9454230
2015-04-13,73.500000,74.949997,73.339996,74.500000,49.423931,5234870
2015-04-14,73.550003,75.500000,72.660004,73.400002,48.694183,5174630
2015-04-15,71.440002,73.889999,71.440002,73.300003,48.627850,4676095
2015-04-16,73.349998,76.320000,73.349998,76.000000,50.419041,5485090
2015-04-17,73.650002,76.699997,73.599998,73.599998,48.826862,7524340
2015-04-20,74.010002,76.000000,74.010002,75.589996,50.147049,5118520
2015-04-21,75.139999,76.430000,75.070000,76.099998,50.485386,2826180
2015-04-22,76.110001,76.470001,74.870003,75.800003,50.286362,6886030
2015-04-23,73.860001,76.059998,73.860001,74.010002,49.098862,4313076
2015-04-24,74.800003,75.199997,73.120003,75.199997,49.888309,5664182
2015-04-27,75.220001,78.500000,74.889999,76.650002,50.850266,12327360
2015-04-28,76.580002,76.849998,73.690002,74.349998,49.324421,7951900
2015-04-29,72.269997,75.769997,72.269997,74.029999,49.112129,5492128
2015-04-30,74.000000,77.580002,73.699997,77.000000,51.082455,6808260
2015-05-04,77.000000,77.000000,77.000000,77.000000,51.082455,0
2015-05-05,77.000000,79.400002,76.680000,79.400002,52.674641,10912980
2015-05-06,79.769997,79.769997,77.900002,78.800003,52.276588,4581900
2015-05-07,76.379997,78.099998,75.349998,76.000000,50.419041,6915000
2015-05-08,74.000000,74.099998,72.019997,73.489998,48.753891,7161310
2015-05-12,73.519997,75.449997,73.269997,74.500000,49.423931,5335200
2015-05-13,76.320000,76.320000,73.029999,73.500000,51.432236,4696880
2015-05-14,74.339996,74.919998,71.050003,71.400002,49.962746,7216430
2015-05-15,74.589996,74.589996,71.620003,72.250000,50.557541,2705540
2015-05-18,74.690002,74.690002,72.629997,73.540001,51.460224,5068020
2015-05-19,74.970001,74.970001,72.300003,72.629997,50.823441,3525460
2015-05-20,73.879997,74.190002,71.070000,73.180000,51.208317,6208650
2015-05-21,75.139999,75.139999,73.349998,74.820000,52.355915,4830680
2015-05-22,74.300003,75.690002,74.239998,75.150002,52.586838,3073282
2015-05-25,74.430000,75.690002,74.430000,75.470001,52.810760,2138710
2015-05-26,73.169998,75.769997,73.000000,74.300003,51.992054,4570900
2015-05-27,75.019997,75.019997,72.080002,72.889999,51.005383,5960120
2015-05-28,73.110001,73.110001,70.419998,71.230003,49.843792,7378070
2015-05-29,71.500000,72.820000,70.099998,72.000000,50.382603,19697730
2015-06-01,72.339996,72.440002,71.449997,72.230003,50.543549,3830448
2015-06-02,71.639999,74.199997,70.550003,73.500000,51.432236,11410655
2015-06-03,73.800003,74.000000,71.150002,71.150002,49.787804,6129210
2015-06-04,71.199997,72.000000,69.900002,70.550003,49.367954,8785300
2015-06-05,70.599998,73.000000,70.190002,72.800003,50.942410,6105130
2015-06-08,72.900002,74.290001,72.199997,72.199997,50.522552,4838770
2015-06-09,72.199997,73.000000,71.379997,72.250000,50.557541,5001015
2015-06-10,72.400002,72.620003,71.000000,71.500000,50.032719,5220520
2015-06-11,72.089996,72.099998,71.050003,71.650002,50.137684,4304390
2015-06-15,70.500000,72.220001,70.400002,71.550003,50.067711,5349510
2015-06-16,71.500000,72.000000,71.000000,71.000000,49.682838,2563170
2015-06-17,70.790001,72.940002,70.699997,72.769997,50.921417,6709710
2015-06-18,72.849998,73.010002,71.300003,71.309998,49.899765,2843100
2015-06-19,71.349998,72.199997,71.099998,71.150002,49.787804,3643603
2015-06-22,71.000000,72.099998,70.309998,70.639999,49.430927,5014870
2015-06-23,70.699997,71.150002,69.209999,69.209999,48.430271,5154160
2015-06-24,69.370003,69.540001,67.550003,67.849998,47.478603,5999650
2015-06-25,67.760002,69.400002,67.760002,68.209999,47.730511,4830370
2015-06-26,68.400002,69.900002,68.000000,69.589996,48.696178,3991070
2015-06-29,69.199997,69.379997,68.010002,69.379997,48.549232,4402840
2015-06-30,68.330002,69.820000,68.330002,69.820000,48.857124,4766350
2015-07-01,69.650002,69.779999,68.470001,68.800003,48.143372,2625510
2015-07-02,68.889999,69.570000,68.720001,69.570000,48.682190,3150894
2015-07-03,69.449997,69.459999,68.110001,68.529999,47.954441,4148160
2015-07-06,67.949997,68.300003,66.660004,66.989998,46.876812,5038990
2015-07-07,67.290001,67.550003,65.269997,66.489998,46.526932,7890400
2015-07-08,66.300003,66.830002,65.489998,66.589996,46.596905,4645240
2015-07-09,67.000000,67.940002,66.699997,67.010002,46.890808,4942560
2015-07-10,67.230003,67.699997,65.879997,66.099998,46.254025,5276300
2015-07-13,66.349998,67.680000,66.110001,67.570000,47.282673,3902350
2015-07-14,67.900002,70.370003,67.169998,70.239998,49.151024,8330160
2015-07-15,69.800003,72.230003,69.660004,72.230003,50.543549,7424660
2015-07-16,72.080002,72.470001,71.400002,71.980003,50.368610,4978010
2015-07-17,71.750000,72.400002,71.599998,71.889999,50.305634,2450504
2015-07-20,71.949997,72.019997,70.199997,70.199997,49.123035,3185434
2015-07-21,70.220001,71.860001,70.220001,70.449997,49.297977,4065130
2015-07-22,70.300003,70.629997,69.150002,70.000000,48.983078,5692455
2015-07-23,70.169998,70.169998,68.779999,68.949997,48.248333,3743630
2015-07-24,68.949997,69.750000,68.019997,68.110001,47.660538,2967910
2015-07-27,68.300003,69.199997,66.809998,67.750000,47.408634,6169900
2015-07-28,67.760002,70.709999,67.730003,69.910004,48.920109,7530898
2015-07-29,70.169998,70.669998,69.699997,69.699997,48.773155,4531199
2015-07-30,69.839996,70.589996,69.839996,70.589996,49.395931,3159060
2015-07-31,70.370003,71.690002,69.839996,70.500000,49.332962,5766960
2015-08-03,70.750000,71.290001,70.059998,70.500000,49.332962,3033360
2015-08-04,70.000000,71.230003,70.000000,70.500000,49.332962,3139747
2015-08-05,71.160004,72.750000,71.160004,72.199997,50.522552,5210040
2015-08-06,71.730003,74.000000,71.599998,73.309998,51.299278,10019160
2015-08-07,73.029999,74.690002,73.029999,74.400002,52.062019,3955059
2015-08-10,74.410004,74.440002,72.260002,73.599998,51.502213,5192940
2015-08-11,73.449997,74.199997,73.250000,73.599998,51.502213,7658680
2015-08-12,73.750000,74.839996,73.209999,74.000000,51.782116,4151702
2015-08-13,74.160004,75.220001,73.199997,75.199997,52.621822,4775070
2015-08-14,74.660004,76.800003,74.220001,76.180000,53.307594,4107660
2015-08-17,75.000000,76.739998,74.660004,76.000000,53.181629,3103540
2015-08-18,75.510002,76.360001,74.129997,75.199997,52.621822,2691750
2015-08-19,75.110001,76.199997,74.180000,74.300003,51.992054,3457520
2015-08-20,74.190002,75.500000,74.160004,74.519997,52.145996,3095359
2015-08-21,74.510002,74.970001,71.800003,71.800003,50.242653,4117190
2015-08-24,70.000000,71.370003,66.550003,69.500000,48.633202,8789290
2015-08-25,69.519997,71.779999,69.500000,71.400002,49.962746,6647680
2015-08-26,71.199997,71.660004,70.150002,71.099998,49.752819,3720330
2015-08-27,71.599998,74.550003,71.120003,73.419998,51.376255,7768370
2015-08-28,74.300003,74.570000,72.300003,74.000000,51.782116,6328490
2015-08-31,73.709999,74.320000,73.050003,74.309998,51.999039,4311250
2015-09-01,74.190002,76.599998,73.870003,76.599998,53.601486,10677200
2015-09-02,76.050003,76.800003,74.669998,74.910004,52.418903,5656620
2015-09-03,75.389999,76.430000,75.300003,75.430000,52.782768,5015402
2015-09-04,75.349998,76.400002,74.820000,76.099998,53.251610,3493730
2015-09-07,76.230003,76.230003,73.080002,73.989998,51.775116,5077700
2015-09-08,74.010002,75.180000,73.800003,75.000000,52.481869,4540430
2015-09-09,75.379997,76.769997,74.879997,74.879997,52.397903,5191692
2015-09-10,74.900002,78.000000,74.620003,77.610001,54.308239,7760580
2015-09-11,77.800003,80.889999,77.790001,80.589996,56.393524,12483790
2015-09-14,80.570000,84.480003,80.010002,81.970001,57.359188,12431480
2015-09-15,82.580002,82.589996,78.919998,79.989998,55.973663,6551330
2015-09-16,80.320000,80.680000,79.089996,79.309998,55.497826,3772200
2015-09-17,79.309998,83.970001,79.120003,81.879997,57.296207,7784730
2015-09-18,82.470001,82.870003,80.000000,80.000000,55.980663,5270681
2015-09-21,80.690002,81.699997,80.029999,80.889999,56.603455,2860930
2015-09-22,80.650002,81.540001,79.830002,79.989998,55.973663,4043020
2015-09-23,80.300003,80.900002,79.000000,79.000000,55.280914,4539810
2015-09-24,79.589996,81.379997,78.709999,79.400002,55.560818,5448120
2015-09-25,79.949997,80.989998,78.230003,80.480003,56.316559,7728670
2015-09-28,80.510002,81.160004,77.199997,77.500000,54.231270,3456540
2015-09-29,77.500000,79.500000,77.010002,79.500000,55.630791,4436845
2015-09-30,79.660004,80.839996,79.000000,80.000000,55.980663,7234100
2015-10-01,80.470001,80.830002,78.120003,79.150002,55.385872,2635490
2015-10-02,79.019997,79.419998,76.150002,77.599998,54.301247,5421140
2015-10-05,78.000000,80.570000,77.769997,78.790001,55.133965,4909160
2015-10-06,78.919998,82.080002,78.230003,81.500000,57.030296,5875190
2015-10-07,82.489998,83.900002,79.620003,83.680000,58.555779,7258850
2015-10-08,83.320000,84.230003,82.849998,83.050003,58.114933,3128463
2015-10-09,83.500000,86.449997,82.500000,85.400002,59.759357,10381750
2015-10-12,85.400002,88.199997,85.209999,88.199997,61.718681,6704254
2015-10-13,87.980003,88.709999,85.980003,86.949997,60.843987,6496880
2015-10-14,86.500000,88.160004,84.040001,85.699997,59.969284,10920850
2015-10-15,85.010002,86.620003,83.500000,83.540001,58.457806,6903650
2015-10-16,83.980003,85.980003,83.699997,85.900002,60.109241,8179060
2015-10-19,85.720001,86.620003,84.550003,86.300003,60.389153,4029191
2015-10-20,86.300003,86.400002,84.129997,86.250000,60.354153,4448170
2015-10-21,86.000000,86.000000,84.699997,85.989998,60.172218,2018690
2015-10-22,85.949997,89.500000,85.339996,88.290001,61.781666,6357340
2015-10-23,88.489998,92.800003,87.650002,92.000000,64.377762,12943130
2015-10-26,92.000000,95.680000,90.300003,95.099998,66.547012,10123410
2015-10-27,94.250000,95.449997,89.839996,92.050003,64.412758,10679620
2015-10-28,91.970001,92.400002,90.199997,91.699997,64.167839,4243450
2015-10-29,91.699997,91.870003,90.500000,91.309998,63.894932,2570280
2015-10-30,91.290001,92.120003,89.839996,89.839996,62.866287,3011040
2015-11-02,90.000000,92.300003,90.000000,91.989998,64.370773,4346280
2015-11-03,91.970001,93.570000,91.199997,91.500000,64.027893,7649470
2015-11-05,92.480003,93.440002,90.029999,91.300003,63.887943,6261410
2015-11-06,90.949997,92.169998,90.300003,90.809998,63.545048,4655690
2015-11-09,90.120003,91.500000,89.089996,90.190002,63.111206,4845202
2015-11-10,89.879997,91.500000,89.230003,90.500000,63.328133,7298130
2015-11-11,90.019997,92.400002,89.419998,91.000000,63.678009,6778140
2015-11-12,91.000000,91.599998,86.839996,87.279999,61.074905,10768290
2015-11-13,87.019997,88.500000,85.760002,87.239998,61.046917,7639990
2015-11-16,86.980003,91.180000,86.779999,91.000000,63.678009,9613440
2015-11-17,91.089996,95.779999,91.089996,94.400002,66.057190,15236970
2015-11-18,93.900002,95.209999,93.139999,93.500000,65.427406,4929588
2015-11-19,93.940002,95.680000,92.180000,93.089996,65.140503,7069680
2015-11-20,93.050003,93.050003,91.099998,92.889999,65.000549,8195040
2015-11-23,93.000000,94.500000,92.139999,94.010002,65.784286,4082770
2015-11-24,94.150002,94.470001,91.099998,93.940002,65.735298,6836450
2015-11-25,93.870003,95.300003,93.309998,94.050003,65.812279,3582430
2015-11-26,94.389999,95.400002,94.000000,94.800003,66.337097,2426300
2015-11-27,94.599998,102.230003,92.459999,97.000000,67.876564,9102780
2015-11-30,96.800003,98.669998,93.699997,94.500000,66.127159,9493880
2015-12-01,94.510002,97.150002,93.800003,96.000000,67.176804,7696330
2015-12-02,95.410004,95.800003,94.389999,94.690002,66.260124,5199210
2015-12-03,94.349998,94.989998,93.639999,94.019997,65.791275,2151680
2015-12-04,94.349998,94.580002,92.000000,93.800003,65.637329,4996260
2015-12-07,93.510002,94.449997,92.760002,93.589996,65.490387,3425636
2015-12-08,93.239998,93.709999,89.250000,90.250000,63.153194,5765290
2015-12-09,90.750000,92.120003,87.669998,88.300003,61.788670,6260400
2015-12-10,88.400002,90.040001,88.250000,89.269997,62.467426,7062230
2015-12-11,89.370003,90.699997,86.949997,90.699997,63.468079,7227960
2015-12-14,90.220001,90.800003,88.720001,88.800003,62.138535,4429180
2015-12-15,89.300003,95.279999,89.169998,94.900002,66.407066,9290640
2015-12-16,94.900002,96.830002,92.300003,92.300003,64.587685,8444460
2015-12-17,92.760002,95.500000,92.559998,94.209999,65.924232,5938130
2015-12-18,94.000000,94.830002,92.000000,94.820000,66.351082,3825540
2015-12-21,94.500000,96.470001,93.900002,96.000000,67.176804,4445450
2015-12-22,96.220001,96.690002,94.410004,95.750000,67.001862,7659670
2015-12-23,95.980003,96.720001,95.019997,96.500000,67.526680,3829810
2015-12-24,96.599998,96.879997,95.050003,95.570000,66.875900,2536271
2015-12-25,95.559998,96.089996,94.500000,94.720001,66.281113,2382070
2015-12-28,94.790001,95.129997,93.550003,93.550003,65.462402,2036140
2015-12-29,93.690002,94.930000,92.550003,93.620003,65.511375,2496940
2015-12-30,93.650002,94.260002,91.400002,91.400002,63.957916,3871470
2016-01-04,91.320000,91.849998,90.120003,91.849998,64.272812,3233930
2016-01-05,91.830002,94.470001,91.809998,94.300003,65.987213,4923280
2016-01-06,94.339996,94.870003,93.879997,94.440002,66.085175,2463000
2016-01-11,92.250000,95.839996,91.000000,94.500000,66.127159,6253837
2016-01-12,94.400002,97.000000,93.129997,93.750000,65.602341,4788150
2016-01-13,93.889999,94.699997,91.500000,91.599998,64.097862,6294470
2016-01-14,91.870003,92.820000,90.260002,91.650002,64.132858,9268930
2016-01-15,91.650002,91.970001,86.589996,86.589996,60.592075,11268680
2016-01-18,85.900002,90.730003,85.199997,90.150002,63.083210,10141720
2016-01-19,92.110001,92.300003,88.750000,90.449997,63.293140,6618880
2016-01-20,89.580002,92.070000,88.000000,90.209999,63.125191,10939690
2016-01-21,90.669998,91.860001,89.050003,90.000000,62.978256,11980640
2016-01-22,91.120003,91.449997,88.500000,90.279999,63.174183,11764480
2016-01-25,90.769997,90.849998,89.510002,90.000000,62.978256,4015330
2016-01-26,89.900002,90.500000,89.320000,90.000000,62.978256,5473650
2016-01-27,90.269997,93.900002,89.629997,93.650002,65.532372,7702190
2016-01-28,93.400002,95.150002,91.269997,92.699997,64.867599,8984870
2016-01-29,93.000000,96.000000,92.529999,95.989998,67.169800,10698539
2016-02-01,95.250000,96.669998,94.120003,96.500000,67.526680,6225230
2016-02-02,96.150002,96.680000,94.930000,96.199997,67.316750,5459940
2016-02-03,95.800003,100.699997,95.209999,99.599998,69.695930,7427850
2016-02-04,95.000000,95.989998,92.199997,92.300003,64.587685,49644200
2016-02-05,93.190002,95.000000,92.519997,93.029999,65.098518,13103820
2016-02-08,93.389999,94.000000,90.599998,91.139999,63.775974,8197080
2016-02-09,91.250000,91.949997,90.120003,91.089996,63.740978,7257550
2016-02-10,90.800003,91.500000,90.080002,90.949997,63.643017,7570840
2016-02-11,91.000000,91.160004,87.790001,89.000000,62.278488,11399700
2016-02-12,89.809998,90.290001,88.199997,89.580002,62.684353,13073130
2016-02-15,90.300003,90.760002,88.750000,90.400002,63.258148,10593720
2016-02-16,90.750000,91.769997,90.440002,91.000000,63.678009,8382390
2016-02-17,91.050003,91.599998,90.089996,91.000000,63.678009,6054100
2016-02-18,91.300003,92.889999,91.250000,92.470001,64.706650,8048923
2016-02-19,92.110001,92.110001,89.010002,89.949997,62.943256,6003420
2016-02-22,90.599998,92.320000,90.570000,92.089996,64.440735,5295220
2016-02-24,91.400002,93.300003,91.029999,93.199997,65.217484,10649920
2016-02-25,93.260002,95.099998,93.250000,95.089996,66.540024,10638208
2016-02-26,95.160004,97.430000,94.900002,96.809998,67.743607,18613220
2016-02-29,96.080002,99.000000,95.709999,99.000000,69.276077,8978330
2016-03-01,99.000000,99.320000,97.169998,97.800003,68.436371,7203400
2016-03-02,98.250000,98.699997,97.599998,97.599998,68.296417,5425810
2016-03-03,98.500000,99.250000,96.650002,97.699997,68.366379,8820280
2016-03-04,98.599998,99.430000,97.300003,99.000000,69.276077,12210110
2016-03-07,99.410004,100.900002,98.300003,100.500000,70.325714,10635409
2016-03-09,100.000000,100.779999,98.949997,99.900002,69.905853,5938130
2016-03-10,99.760002,102.500000,99.760002,101.919998,71.319366,8893410
2016-03-11,102.379997,103.849998,101.160004,101.400002,70.955490,7683610
2016-03-14,101.019997,104.480003,100.599998,103.849998,72.669907,11642410
2016-03-15,103.949997,105.300003,102.699997,103.699997,72.564941,18696290
2016-03-16,102.849998,106.059998,102.849998,105.699997,73.964470,14866800
2016-03-17,106.110001,108.099998,105.209999,105.779999,74.020439,12597170
2016-03-18,106.029999,108.769997,105.199997,105.199997,73.614578,27159450
2016-03-21,105.879997,106.300003,104.250000,104.250000,72.949799,11262380
2016-03-22,104.440002,105.940002,102.660004,103.489998,72.417992,9396770
2016-03-23,103.000000,104.910004,102.769997,104.489998,73.117744,9353390
2016-03-24,104.199997,105.300003,103.769997,104.599998,73.194717,7442970
2016-03-25,105.099998,105.739998,104.199997,104.879997,73.390648,2486890
2016-03-28,104.879997,105.980003,102.650002,103.180000,72.201065,5015910
