Date,BRAZIL (BVSP),RUSSIA (MOEX),INDIA (NIFTY),CHINA (SSE)
2016-06-14,-0.05773886769063896,0.012986982261021351,-0.019847542426344678,-0.02902813713153296
2016-06-15,0.005488406512086819,0.02334231725425928,0.012054669875338986,0.015840254309058555
2016-06-16,0.010160482469590004,-0.007257768241625717,-0.008023982177439826,-0.004985112338354192
2016-06-17,0.0024690358617340813,-0.015752802068599525,0.0036176267542917806,0.004277364499417624
2016-06-20,0.016049582105220672,0.05225922015052542,0.008359624411871547,0.0012838707865667764
2016-06-21,0.010113453476127132,-0.016302489303024137,-0.0022576450810221083,-0.0035485131446980622
2016-06-22,-0.013415161886777605,-0.00042718499890115336,-0.001970850646528244,0.009376897396344175
2016-06-23,0.02799266289177771,0.0003419464986615939,0.008136572328750313,-0.004677285805032794
2016-06-24,-0.02821955003878973,-0.0252028985728594,-0.021987932060813176,-0.013027176208543545
2016-06-27,-0.017143997605029493,-0.018404925549960427,0.0007541597960205593,0.014510456769454949
2016-06-28,0.015453031718312138,0.008839139461487067,0.004095260133349488,0.005820349909027911
2016-06-29,0.019897214389985374,0.006726282222343949,0.009369009157629282,0.006535548231875854
2016-06-30,0.010293713972001184,-0.010813104822642083,0.010208434909800168,-0.0006774762559808023
2016-07-01,0.013701554524812254,-0.0007109103413287521,0.004898749238333888,0.000979693870823084
2016-07-04,0.006432714950318719,0.004091007392788004,0.005085111455243485,0.01914011524173831
2016-07-05,-0.013829443207974301,-0.018777694210072138,-0.004151385092104554,0.005951971547984325
2016-07-07,0.0033370626133251147,0.020581293058938632,0.00023395005420856485,0.0034775350942330974
2016-07-08,0.02164760165336932,0.019104931992122598,-0.0017630572818868595,-0.00953078851010325
2016-07-11,0.015411828907999414,0.03445590905749385,0.017385163471969056,0.0022833947036808855
2016-07-12,0.0054855448480355395,0.006628138753274948,0.006276575248392202,0.01818551637507282
2016-07-13,0.006303450309643077,-0.0023338725870489796,-0.00018187958473037114,0.0037082478753367454
2016-07-14,0.016172753580717236,-0.0007518581793897194,0.005340689007570898,-0.0021795416248706623
2016-07-15,0.0017483462807086347,0.003260644828360304,-0.0027553542323409674,9.09726118167864e-05
2016-07-18,0.016301414228651723,-0.006666780510329429,-0.0038284349758916925,-0.0035137175173588497
2016-07-19,0.003788683520997038,-0.0016778168382949321,0.0023328604305115075,-0.0022887854765357707
2016-07-20,-0.002116476771667486,-0.035882248079030954,0.004373522445531464,-0.0028643891244211073
2016-07-21,0.0011135070168617478,0.005752618697820289,-0.006508402849079276,0.0036689228044368694
2016-07-22,0.006373475044578969,0.00485307289832182,0.0036545501731974905,-0.008618965825890612
2016-07-25,-0.0022630784884740685,0.012074177874053849,0.011058187824152688,0.000999716903381076
2016-07-26,-0.001582473229827852,-0.024286392000560486,-0.005210956669447708,0.011385973057790766
2016-07-27,0.0012327633270521332,-0.004366847843247701,0.0029275331733147336,-0.019070107231828892
2016-07-28,-0.003271595166482011,0.008333443728619994,0.005861324675939361,0.0007767298659309141
2016-07-29,0.011311698166481365,-0.012527197848765104,-0.0032078055947201145,-0.005004098425590242
2016-08-01,-0.009632163048789,-0.007136012668254588,-0.00022575620767484317,-0.008711361826579167
2016-08-02,-0.01046585383043197,-0.012688515803894962,-0.0015804243949475438,0.006058825022613679
2016-08-03,0.016292154837790784,0.003235376713292215,-0.009051569479042398,0.0024171021542889193
2016-08-04,0.009057939275014526,0.03189100151275115,0.0007314347573088575,0.0013312536516469908
2016-08-05,0.0011633156231551922,-0.002777832759075949,0.015442549851836018,-0.0019212479880368338
2016-08-08,-0.00045091136123198705,0.02672571758131581,0.00324757913086815,0.009265660511871276
2016-08-09,0.0009369306844799752,-0.0035611477836795524,-0.0037995959851966354,0.0071244453449383904
2016-08-10,-0.013330097592262002,0.012593618121276462,-0.01186301328032724,-0.002291984584912421
2016-08-11,0.024244553759662724,0.004033740941437491,0.001965014213284322,-0.005336041686982651
2016-08-16,0.0095197255574615,0.0833611178900715,0.005865750912925405,0.03576827182692832
2016-08-17,0.007968736725851633,-0.021863385679624425,-0.002140571985977724,-0.0001550389860637269
2016-08-18,-0.0026633403007214618,-7.902844161966627e-05,0.00570499894046006,-0.0017497417215589506
2016-08-19,-0.0011324071257140522,-0.004739309773423184,-0.0007320910846568829,0.0012847585436661646
2016-08-22,-0.02230156178615539,-0.0035714109875552014,-0.004355651766714708,-0.0074956094162045295
2016-08-23,0.004136307782835136,-0.005177253683485872,0.00039971698761887,0.001588795112831498
2016-08-24,-0.005205101689072733,0.016813457260092646,0.0020503900101593864,-0.001238361168308777
2016-08-25,6.930247063308137e-05,7.878575809816546e-05,-0.006716485128806626,-0.005687447880484919
2016-08-26,-0.00010394650220024726,0.029446567349111108,-0.0022870032766967308,0.0006452958382818785
2016-08-29,0.015489638921616145,0.012160377972913583,0.004071179613286402,-9.184156789088238e-05
2016-08-30,-0.0005971677188193469,-0.01292106638934798,0.015904758191865653,0.0015146126885980937
2016-08-31,-0.011506615450277424,-0.02725264916892578,0.004786014726232413,0.003517106022182581
2016-09-01,0.005785737724737006,-0.002124668325372614,-0.001314539134513848,-0.007190439135063009
2016-09-02,0.023696682464454888,0.01301247215949397,0.00398876290682737,0.0013211609976280236
2016-09-06,0.008605072463768071,0.015725952101113938,0.015136765147483189,0.007615963088548616
2016-09-08,0.0017129837516007829,-0.009733970333713593,0.0010622833501061635,0.0016957935547046166
2016-09-09,-0.03705671403904898,-0.020510776939033026,-0.009583893325886716,-0.0055230541011425105
2016-09-12,0.01010344827586196,0.0009481899674137484,-0.01704135503365789,-0.018473727853203337
2016-09-14,-0.026064247431126897,-0.04081466395798439,0.0012621047883660808,-0.006329607961010342
2016-09-19,0.005099984226852872,0.04773668418440358,0.009373729249092078,0.007726629965435494
2016-09-20,0.0067306015693111565,0.0015709011364670733,-0.003689659706342052,-0.0010082529920327765
2016-09-21,0.01139670223084388,-0.0014902011411592753,0.00014243552733139708,0.0009507188223618623
2016-09-22,0.010275028256327756,0.028120442895382736,0.010288054776023126,0.005432798878950429
2016-09-23,-0.005034410279011414,-0.00985554203692407,-0.004048558402982794,-0.0027666423649371774
2016-09-26,-0.010954563265584305,-0.016589641127000787,-0.012285499419204093,-0.017622906016057205
2016-09-27,0.0056499121507562755,-0.03491560900640256,-0.0019086689142205904,0.005952895187874674
2016-09-28,0.01668322428145652,0.007235786730507732,0.004450748674510452,-0.003440165737863099
2016-09-29,-0.01693173394433589,0.010412397417962627,-0.01759836985289409,0.003556059330813266
2016-09-30,0.0002742026700484068,0.011343669784346977,0.0023163557107521715,0.002074372670011204
2016-10-10,0.056555930577209645,-0.026145338552039488,0.011339880221121312,0.014457397859432675
2016-10-13,-0.008902510215995307,0.0021089017279516398,-0.015553256365157586,0.0043314505632197076
2016-10-14,0.010602267707259694,0.005827530280549498,0.0011723284898410569,0.0008045921769848086
2016-10-17,0.015040393737756341,-0.006196167171766631,-0.00733974848313701,-0.007390495097435723
2016-10-18,0.017321679213984975,0.005991916206333769,0.01848504680206875,0.014043621352896274
2016-10-19,-0.004327239660092186,-0.010704951056239365,-0.002166512768399298,0.00027367970491676274
2016-10-20,0.0052278524863791365,-0.03132386165951917,0.004654153875087719,-8.46060858407105e-05
2016-10-21,0.0042294558100191,-0.025701319461265637,-0.0007300027260003228,0.0021017987546549932
2016-10-24,-0.0007487365071442431,-0.02732756381779855,0.0018290922468722215,0.012069513131988119
2016-10-25,-0.0030284108648142016,0.042719232084972525,-0.002026695480487728,0.001180180119212837
2016-10-26,-0.0006263113393667474,-0.0028900134759946017,-0.00875010719987479,-0.0049895458291600026
2016-10-27,0.006643060821608815,0.0127013639468323,0.0,-0.0012713470232583735
2016-10-28,0.0009027237354084505,-0.011868732420451167,0.0026406662604103737,-0.0025961340291351664
2016-11-01,-0.015270261864775758,-0.022915010044318063,-0.0013602685806899384,0.0058519442197235705
2016-11-03,-0.02488709218962193,0.001830876555442451,-0.01638021214316776,0.0020817079764454682
2016-11-07,0.03727935222672074,-0.04124973694635703,0.0014260083703414583,0.0014052613894357524
2016-11-08,0.0016549053893710752,0.00934914080673166,0.005472487635960199,0.004645191226990253
2016-11-09,-0.01402786869914896,0.016097087759061823,-0.013056610840463279,-0.006200291235970767
2016-11-10,-0.0325176262290936,0.008938885623058113,0.011118358633776193,0.013717003869462507
2016-11-11,-0.03295697782715967,-0.015789490683893903,-0.0269126112072251,0.007808187080350137
2016-11-16,0.026611922141119182,-0.008021351587385928,-0.022262901696089243,0.0028200300606318063
2016-11-17,-0.016277423920736056,-0.02066475567133297,-0.0039018076110290956,0.0010595743295207516
2016-11-18,0.003212313869834338,0.03321096282141989,-0.00072402636882829,-0.004861197773033288
2016-11-21,0.018478369634101544,0.0036404423491889215,-0.017958657712940362,0.00792143220383923
2016-11-22,0.014475192402161552,0.03229249685568081,0.009231779911375027,0.009385554200323831
2016-11-23,0.0005165122510248921,0.019883326836220405,0.0038738863520997313,-0.002221153337668369
2016-11-24,-0.009518278320911122,-0.0027731457471837917,-0.008439844976008581,0.00018484902268545156
2016-11-25,0.0026548960844354763,-0.009859183003276928,0.018680535434059342,0.006231816371390808
2016-11-28,0.021052973570071076,-0.010212798676549117,0.0015528261591020165,0.004617504089719171
2016-11-29,-0.02971919497255593,-0.019690387723981018,0.0018764842909222423,0.001807772963075882
2016-11-30,0.015068785150933905,0.038066716152955316,0.010114048376801854,-0.010018549097897012
2016-12-01,-0.038752301877039375,0.010561900125239276,-0.0038421313149736847,0.007161508605244338
2016-12-02,0.01359503923908112,-0.024247524590014002,-0.012950308307977498,-0.009001919238862843
2016-12-05,-0.008024404801379448,0.023564740446440746,0.005187490232423375,-0.012064096130067425
2016-12-06,0.020992111244818812,0.0030138164526540834,0.0017714780255266849,-0.0015795540329162083
2016-12-07,0.005336563645887971,-0.009264645282428097,-0.005047198872012104,0.007061707179156329
2016-12-08,-0.012000521053831426,0.008424589652693548,0.017871996283044478,-0.0021339105261592994
2016-12-09,-0.0029006048420323616,0.0071010747540669605,0.0018067979539408974,0.005447930400390266
2016-12-12,-0.021850878497876036,0.03691426293054256,-0.011008587163736538,-0.024718829784754592
2016-12-13,0.0017235843795941896,0.027679922334148177,0.006241739023980619,0.0006556161393900251
2016-12-14,-0.018032759231456974,-0.046395787242599296,-0.0047860092599275594,-0.0045977598674260545
2016-12-15,0.0031608603037174277,0.019591834938846864,-0.0035258506086146557,-0.007277114588691291
2016-12-16,-0.00011987122405643369,-0.01737387770777099,-0.0017354178313787605,0.0017015656197216789
2016-12-19,-0.021887684324102152,0.01034793216639418,-0.004312342499688926,-0.0015680439731932116
2016-12-20,0.008264607518691625,-0.012096807641627016,-0.0027084461720648934,-0.004877668245166111
2016-12-21,0.0011114391400239843,-0.017142863739483816,-0.00261062274272994,0.011136105747097336
2016-12-22,-0.006800006938782577,-0.02408633329231291,-0.01019683041052688,0.0006783172998683362
2016-12-23,0.011911623439000874,-0.007063810218582378,0.000833415036573637,-0.009365665809201507
2016-12-26,0.011788667000362407,0.012685367843352724,-0.009704786651222541,0.003991776223439603
2016-12-27,0.0013135448652337178,0.01083365858857066,0.015755710555432678,-0.002531578571072446
2016-12-28,0.018484760720309357,0.009042973990585068,0.0002489776325462767,-0.003990150702810946
2016-12-29,0.007443712154160176,0.016098216462351544,0.008556475747707237,-0.0019789467447894893
